relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
92.0,5.4,6.0,1,0.9703460336206394,0.10526106062633214
88.0,5.4,6.5,1,0.7247686601478657,0.08661300980384115
88.0,5.1,6.2,1,0.769038987074554,0.04640647616735414
92.0,4.0,6.0,1,1.0618887562754358,-0.16698131034104519
94.0,4.4,5.6,1,1.1708493940036395,-0.07080819172514481
92.0,5.9,5.6,1,0.9705242430543309,0.22666530187575895
87.0,7.2,7.3,1,0.4902049647755908,0.3911818887362419
87.0,4.7,7.4,1,0.645456102635126,-0.10100890803862991
93.0,3.9,6.9,1,1.0455872657298104,-0.24371316533335405
89.0,8.1,8.3,1,0.4514196366478086,0.4999725448910046
85.0,6.2,10.0,1,0.23146269848961645,0.03932823575812557
79.0,5.8,12.4,1,-0.24634545878609238,-0.166148520105736
69.0,10.5,14.4,0,-1.2292459629893515,0.6558600907300679
61.0,13.5,15.8,0,-1.9494357260055812,1.1777656752541026
54.0,16.7,16.6,0,-2.582273131204447,1.7719326421328787
56.0,16.0,15.6,0,-2.3520780101032965,1.6904632752731712
64.0,13.0,14.7,0,-1.672978295778644,1.1383391619406464
61.0,13.2,15.4,0,-1.8969473893405775,1.1436028473793134
75.0,11.7,13.3,0,-0.9105820595430553,0.9383357408160709
79.0,8.0,12.1,1,-0.3655442794572547,0.279792037270951
87.0,5.5,9.3,1,0.4370037903758208,-0.06027224838667662
91.0,7.1,7.6,1,0.6765770262457552,0.34203440982462174
83.0,5.4,9.5,1,0.22261921202190743,-0.0802350655646004
88.0,7.3,8.6,1,0.42795390346887546,0.32916697797819483
84.0,12.6,9.5,0,-0.19705010186460334,1.3169759370568401
86.0,9.7,9.0,1,0.1359078204310789,0.7774786012970489
85.0,9.3,9.0,1,0.11094105285143575,0.7025876862314412
92.0,7.7,8.0,1,0.6555942230643084,0.43164226912449166
93.0,6.1,7.1,1,0.885298396367071,0.17200886323484274
91.0,8.0,7.8,1,0.6012921136338981,0.5049599510659682
84.0,9.6,8.1,1,0.1141650115892334,0.8182113085048037
85.0,10.2,8.3,0,0.10961822788441748,0.9199065793280695
86.0,11.2,7.8,0,0.13644244873215353,1.1416913250453293
82.0,14.8,8.6,0,-0.3691845264964715,1.8049639679967147
79.0,13.3,9.5,0,-0.49843061916849735,1.4675602200230278
81.0,12.7,10.4,0,-0.4309164489992536,1.2907063273315842
75.0,18.3,11.9,0,-1.2270884728649654,2.306375941754622
67.0,19.9,13.0,0,-1.8310814840114524,2.574170272596373
66.0,20.2,13.0,0,-1.9018196129184937,2.6354005430144536
65.0,19.1,13.1,0,-1.889233028909054,2.4183447367034594
68.0,13.5,13.1,0,-1.369696644703971,1.3206973943444504
66.0,13.9,12.8,0,-1.4734413414952792,1.422397285184652
69.0,10.9,12.0,0,-1.0581687928854375,0.8786925635729282
75.0,6.4,11.2,2,-0.391449262130988,0.03462172886380106
88.0,7.6,8.3,1,0.43299163497207954,0.40563574618486964
79.0,4.1,10.2,1,0.04560977582338538,-0.36376701523733784
83.0,2.6,9.0,1,0.4467947060230773,-0.594501278690865
90.0,1.6,7.6,1,0.9850873197657275,-0.7245965709078607
93.0,3.2,6.2,1,1.1488846952254164,-0.33752841048515664
94.0,2.9,5.6,1,1.26893088256235,-0.3624964463330491
95.0,3.3,5.2,1,1.3267696890952547,-0.2634307082206492
95.0,7.0,5.9,1,1.0273092824822276,0.4137610461469619
95.0,6.6,5.4,1,1.0945543947894611,0.36619604039334414
96.0,5.7,4.8,1,1.2538331775498788,0.22455270270229002
96.0,5.2,5.0,1,1.2700909875928181,0.11523587297625924
94.0,4.7,5.6,1,1.1512330962918975,-0.012470540803563988
94.0,2.5,5.4,1,1.3115219656546369,-0.42819256937176103
91.0,1.8,6.5,1,1.1135297262746682,-0.6221166597446285
86.0,0.7,8.5,1,0.7654868004749183,-0.9424323975418861
84.0,1.5,10.1,1,0.47944485503996115,-0.8777793816118393
81.0,0.0,11.2,1,0.33376274289130453,-1.2272705411089224
75.0,1.4,12.5,2,-0.17134509353338714,-1.0162406280646208
68.0,3.3,13.9,2,-0.7684866004112636,-0.7111323830828826
75.0,4.4,12.0,2,-0.3264180219592308,-0.4026455900403221
76.0,6.4,11.7,2,-0.381417479627266,0.0015105805588112374
83.0,3.8,11.2,1,0.18753330093316986,-0.4941122017618979
86.0,1.8,11.0,1,0.48811013207397863,-0.8796203215385402
90.0,2.1,10.5,1,0.7140712078350103,-0.8026346197944685
87.0,3.4,10.3,1,0.4921377769748612,-0.5290728624547227
89.0,3.2,9.9,1,0.6403310101265492,-0.5495750456819841
95.0,3.2,8.8,1,1.0374601044198137,-0.5004499992823046
97.0,2.3,8.4,1,1.2314246988989,-0.6570733679932546
95.0,1.1,8.5,1,1.1994282176169546,-0.8906824384482767
96.0,2.4,8.1,1,1.1984181310146331,-0.6166037475711338
94.0,2.9,8.3,1,1.0470446196278336,-0.5256765018988956
93.0,3.2,7.8,1,1.0173965394123696,-0.43422770267232486
88.0,3.4,8.6,1,0.6829657737215226,-0.42922248400235613
87.0,3.7,8.8,1,0.5957916253378504,-0.3800796251076716
92.0,4.0,8.4,1,0.8646565225558657,-0.3120302486217975
92.0,5.1,8.2,1,0.8091661170894424,-0.08603811705260508
92.0,4.3,8.1,1,0.86969425405907,-0.23556148041512265
93.0,3.7,8.3,1,0.9436126612012224,-0.3672168132781802
93.0,1.8,8.7,1,1.0349771744223275,-0.7608634254949842
91.0,1.8,9.0,1,0.9080794828167829,-0.7732093037870789
92.0,2.3,9.3,1,0.9018534552775653,-0.6970036223660379
93.0,3.9,9.4,1,0.8401370222719249,-0.3948058093758044
89.0,12.6,9.6,0,0.05034104437357704,1.2964691338126433
82.0,11.0,10.7,0,-0.2932896266523622,0.9391025686610324
80.0,7.2,11.1,1,-0.17993222364748915,0.18176940626721577
75.0,4.9,11.8,2,-0.3426758320021702,-0.29332876031429134
80.0,5.8,11.4,1,-0.11304353020763903,-0.10860408198525566
87.0,4.1,10.4,1,0.43814840590914766,-0.39899538273273205
92.0,5.4,8.1,1,0.7977678291160156,-0.02165676036932611
94.0,5.1,6.8,1,1.0264619158164563,-0.0072114753818325
95.0,5.4,5.9,1,1.131929536944852,0.10262690789853081
92.0,4.7,6.5,1,0.9750273462564606,-0.061078653665846576
94.0,4.6,5.7,1,1.1495538524574962,-0.03796013020578912
95.0,6.3,4.6,1,1.1799147704077264,0.35620803556534747
90.0,4.6,6.3,1,0.8957584692464071,-0.0626518867899781
97.0,5.8,4.3,1,1.3395062915328413,0.2713244956548072
97.0,4.9,4.2,1,1.4065731944063828,0.10235524865176278
95.0,4.1,5.2,1,1.2744595618639425,-0.10786363909643357
100.0,3.6,4.3,1,1.6367246350048472,-0.16516280292628482
100.0,2.5,3.3,1,1.7908311573310556,-0.31863046535510126
99.0,2.2,3.2,1,1.767543633585814,-0.36803179101848427
98.0,2.3,4.3,1,1.6194849293651314,-0.41217405126013573
97.0,2.8,6.4,1,1.3630910641456382,-0.4389698345566595
87.0,3.3,9.5,1,0.5644206207852986,-0.5001691000016656
80.0,6.6,11.9,1,-0.20644370613052837,0.016744458330469843
73.0,8.3,13.5,2,-0.8069437006772076,0.27087352450775837
63.0,9.4,14.8,2,-1.496922564171354,0.43513626461647825
68.0,5.0,14.0,2,-0.8878636305161175,-0.3865960669556223
64.0,3.9,14.7,2,-1.0779505985224676,-0.6312362493473058
62.0,3.4,14.9,2,-1.1639364508701269,-0.7347678400803371
62.0,2.4,14.7,2,-1.0821127723543555,-0.9171392649622105
76.0,5.0,12.7,2,-0.3720548543556238,-0.33116884802554625
69.0,4.6,12.8,2,-0.7119706188453773,-0.3947477518738538
73.0,3.0,11.6,2,-0.3042469227417711,-0.6449278989679078
78.0,2.3,10.5,1,0.08753170168359238,-0.7290314185554173
84.0,3.0,8.9,1,0.4799794833410357,-0.513566657863559
91.0,2.9,7.2,1,0.9840772331634059,-0.4505178800307181
96.0,2.9,5.8,1,1.3547385254763176,-0.38036909684944475
99.0,2.3,4.9,1,1.6212987021305378,-0.4513289053268236
100.0,1.6,4.6,1,1.7428459238681813,-0.572211593021918
100.0,4.4,3.4,1,1.6583765954183736,0.04479761805321273
100.0,4.1,3.9,1,1.6369028444385387,-0.043758561676858224
100.0,4.3,3.2,1,1.6813513807989184,0.03743914593608182
100.0,6.8,1.2,1,1.6822424279673762,0.6444603521832157
100.0,4.6,2.0,1,1.7603511999469614,0.1683012659980388
97.0,2.0,4.4,1,1.579761386143259,-0.47366278844691495
90.0,2.2,7.4,1,0.9622907438188741,-0.5958338575413029
76.0,1.8,10.6,1,0.009763859074248812,-0.8265193035267505
69.0,1.3,13.1,2,-0.5208453732311605,-1.0545930292963372
62.0,2.3,14.9,2,-1.0920100259270726,-0.9486725601261335
57.0,3.2,16.3,2,-1.5215202113752102,-0.8438083905426643
55.0,1.8,16.6,2,-1.5568751803259586,-1.1283966398021363
55.0,3.3,17.1,2,-1.696046717576246,-0.866926914002722
54.0,2.7,17.3,2,-1.7243719728246916,-0.9927970078727799
59.0,2.5,17.1,2,-1.4392492655637372,-1.0340644611129366
73.0,5.9,14.3,2,-0.7157573968897942,-0.2441773289584726
79.0,7.4,11.1,1,-0.24413158665061638,0.2235537930447695
74.0,4.5,12.4,2,-0.41695065801170583,-0.4044819099500875
89.0,4.7,8.0,1,0.6983917065958317,-0.14305638160181752
93.0,4.1,6.7,1,1.048945753398613,-0.19273398652890422
95.0,4.4,5.6,1,1.2219712251989387,-0.07370081122164458
95.0,4.4,5.2,1,1.2548432641522005,-0.04952598817485258
93.0,4.3,5.1,1,1.1673563774038318,-0.05714292706068205
93.0,3.7,5.2,1,1.1983709630890005,-0.17986193466554176
88.0,5.4,6.4,1,0.7329866698861811,0.09265671556553916
84.0,5.8,7.1,1,0.44481821332112054,0.13970478778175985
84.0,5.1,7.7,1,0.4412815162186262,-0.03267863227211695
87.0,5.0,8.3,1,0.5518777172785451,-0.09706460897233121
90.0,5.8,8.8,1,0.6118430349415533,0.019606072853894978
89.0,6.1,9.7,1,0.4671428183896734,0.026442991416693522
86.0,10.2,10.7,0,-0.036492174639853256,0.7719650215508175
83.0,11.5,11.7,0,-0.35704172235978726,0.9730023097501872
81.0,9.2,13.0,0,-0.4157278955584634,0.4529640501089926
73.0,11.2,14.9,0,-1.1116200482271301,0.7501922694192673
67.0,13.3,16.3,0,-1.6707172557175356,1.09129966218556
59.0,13.3,16.0,0,-2.0550378760649823,1.1325717354426523
51.0,12.3,16.6,2,-2.4479329250181276,0.9249916204391928
55.0,15.4,16.2,0,-2.413275304305004,1.5404183583563211
59.0,9.6,15.5,2,-1.7720134889285866,0.443292569551645
60.0,9.4,14.2,2,-1.6009799993273588,0.4800763576761657
62.0,8.4,13.0,2,-1.334732561037835,0.3523567514182728
73.0,6.9,11.0,2,-0.5099507345645257,0.14972379758283133
67.0,4.5,11.8,2,-0.7254954179489075,-0.3479713389044011
85.0,4.9,8.5,1,0.43973680131523,-0.12281266514325456
87.0,3.8,7.9,1,0.6632149470787752,-0.30624038961186256
95.0,6.3,5.6,1,1.0977346730245723,0.2957709779483674
93.0,5.0,6.7,1,0.9900968602633868,-0.017721033764161575
91.0,4.2,7.6,1,0.866201237459262,-0.22189621575065974
89.0,5.2,7.9,1,0.673915886814577,-0.03978325763748477
92.0,5.1,6.7,1,0.9324362631641736,0.004617469372865045
96.0,6.5,4.8,1,1.2015230503185668,0.3801197718265056
95.0,4.9,5.1,1,1.2303674443709458,0.05374713578948023
94.0,3.3,5.7,1,1.2345578092083784,-0.2907566175326394
87.0,2.9,7.7,1,0.7384998596906323,-0.4691659308532091
79.0,1.1,10.9,1,0.18424668477259817,-0.9894494647850326
72.0,1.1,13.3,2,-0.3708383673140659,-1.1142500665902866
64.0,4.1,15.3,2,-1.1403361887601882,-0.6286067166364401
54.0,7.6,16.5,2,-1.9790274242099555,0.008400936606624691
45.0,8.2,17.3,2,-2.5441005782976553,0.10276016782470017
40.0,8.0,17.8,2,-2.8277222511579003,0.048112969217655135
36.0,8.9,18.2,2,-3.1239305080275845,0.21052157692160486
38.0,9.0,18.1,2,-3.0200076018025848,0.23022592733083014
47.0,5.4,17.4,2,-2.2669894803357797,-0.45355351886475165
67.0,6.3,14.2,2,-1.0404254379389297,-0.14299437165566822
69.0,7.2,10.6,2,-0.7011823181042027,0.2438067495372033
77.0,6.9,8.9,1,-0.1328852052787054,0.2650711405924905
79.0,4.4,8.2,1,0.19035367287795157,-0.18455524908179663
85.0,5.4,7.4,1,0.49744107891712946,0.04089751643805831
88.0,5.8,6.6,1,0.6903955867938942,0.15835283860425084
88.0,5.4,6.1,1,0.7576406991011274,0.11078783285063322
88.0,6.5,6.1,1,0.6857142741580731,0.32469255289642956
80.0,8.7,7.6,1,0.009616628634840111,0.6849873625345503
76.0,8.2,7.8,1,-0.17861288610341725,0.5872410107945185
79.0,7.8,6.9,1,0.07486975874297509,0.5551729695981936
76.0,9.2,7.1,0,-0.18647447697434955,0.8240057875316742
71.0,9.8,8.2,0,-0.5717143354957991,0.8886634234786569
69.0,15.5,10.3,0,-1.2192458589141209,1.875946208986034
88.0,13.0,9.3,0,-0.0022818212224320618,1.3952764051563449
88.0,23.3,8.3,0,-0.5935946119424227,3.458639477747601
83.0,19.5,7.6,0,-0.5432045954019773,2.7764649372219616
82.0,18.1,7.6,0,-0.5027837039424802,2.5071151857510845
66.0,22.0,9.1,0,-1.699015019394645,3.2211309732501614
55.0,23.8,9.7,0,-2.42836100724328,3.566713458670956
50.0,22.8,9.5,0,-2.6021464847040052,3.3988051312715815
45.0,21.6,9.6,0,-2.7875084595718476,3.1738739193060588
51.0,20.0,9.2,0,-2.3432851789841664,2.869558887125421
53.0,20.0,8.3,0,-2.16707942894873,2.9181669999877036
70.0,14.0,6.2,0,-0.733104139889179,1.8291572711112485
83.0,10.8,4.4,0,0.2886443498646362,1.2780716448704534
85.0,11.2,4.4,0,0.3647329486395785,1.3500699404395613
86.0,8.7,4.2,1,0.5957599469093592,0.8731176414532841
83.0,12.2,3.7,0,0.25462769537804786,1.5926199561697167
81.0,15.6,4.0,0,-0.09458803696057355,2.2414341216555385
80.0,14.0,3.8,0,-0.024653594216617444,1.9452800144270033
79.0,15.1,3.8,0,-0.1477018503549709,2.1620773539692997
79.0,12.0,4.2,0,0.02212785371310222,1.5350801380661718
82.0,12.8,4.0,0,0.13961923954431824,1.6940567602242842
87.0,14.8,3.4,0,0.3137611358724258,2.1047735701225125
90.0,14.5,3.3,0,0.49496093690838094,2.0438017664731305
90.0,14.7,3.5,0,0.4654473856239221,2.070606122230788
87.0,16.3,3.3,0,0.22389765705203085,2.4025055304921152
87.0,15.8,3.9,0,0.20728342814170853,2.269013877719292
82.0,16.9,4.9,0,-0.20243225016099547,2.4369446376306065
75.0,18.7,5.7,0,-0.7437269327050654,2.7588692335420064
68.0,19.2,6.3,0,-1.183581639021622,2.840084753649952
61.0,18.6,7.5,0,-1.600817978825017,2.671133319141912
53.0,19.5,8.2,0,-2.1261675896908443,2.826981287546767
55.0,16.5,7.1,0,-1.7373628430613557,2.304300302716637
54.0,16.2,8.4,0,-1.8757025031430132,2.170287096389482
60.0,13.6,6.8,0,-1.2674754466564069,1.7440376969439504
69.0,15.8,5.8,0,-0.8690517184016691,2.2062506191840257
71.0,7.7,5.6,1,-0.2207319983174036,0.6374362168317391
72.0,6.2,4.2,1,0.04352345777302169,0.42746722339110726
77.0,5.4,3.7,1,0.39253278967240673,0.28765558559288296
79.0,6.3,3.0,1,0.4934536270959867,0.4991892396965119
76.0,8.3,3.2,1,0.19287679595517787,0.8846973594731543
81.0,10.4,3.3,0,0.3029538582111636,1.2725541126800233
78.0,10.6,3.4,0,0.12829282307912268,1.3140800326888784
80.0,5.2,3.0,1,0.6165018832343402,0.2823919001542158
93.0,4.8,1.7,1,1.414074878986986,0.24557248703968512
91.0,4.0,3.1,1,1.2490892074912838,0.011178776244696986
94.0,4.1,2.2,1,1.4698780228181056,0.0763401532510065
94.0,3.9,2.7,1,1.4418655059343568,0.007229857161462622
91.0,2.2,3.5,1,1.3339149548084746,-0.3630219523315802
98.0,3.5,2.5,1,1.6889439138078406,-0.07003674386324808
89.0,3.9,4.1,1,1.0712042136214452,-0.06291892601981068
76.0,5.5,5.9,1,0.15407597833025433,0.17703256197255324
67.0,8.3,7.5,0,-0.6205941035500775,0.6508515871886377
58.0,9.5,9.1,2,-1.2906439309677848,0.8135364741562907
54.0,10.2,10.3,2,-1.6395187339361643,0.888703668485602
52.0,10.8,11.2,2,-1.8549570793950856,0.9567708574664815
50.0,10.5,11.4,2,-1.954020463550573,0.892131034014504
51.0,11.4,11.7,0,-1.9864015547054459,1.046120249997653
54.0,12.3,11.5,0,-1.875448934778144,1.2245427557962922
56.0,13.3,10.7,0,-1.7728488535201625,1.4615659993021464
61.0,9.1,9.2,2,-1.1193413835045465,0.7210313753429856
63.0,6.9,7.0,2,-0.6924486569849007,0.42039822301574953
68.0,7.1,5.6,1,-0.33486489647981693,0.5294387734780766
74.0,7.9,4.7,1,-0.006481948894495525,0.7220434774785758
79.0,6.8,3.9,1,0.3867977099315778,0.5420253060438645
83.0,5.6,3.7,1,0.6861862450363736,0.3091916358949381
86.0,5.5,2.5,1,0.9447066213859701,0.35359236290528806
91.0,5.4,1.8,1,1.2643806114345877,0.3619893221141484
91.0,3.5,2.4,1,1.3393091051790618,-0.04374470162605185
93.0,3.8,1.4,1,1.5041165672410721,0.06924476791950958
94.0,3.7,1.0,1,1.594649203293547,0.07108108782927501
94.0,5.8,1.4,1,1.4244630803580907,0.4552698212335488
84.0,5.3,3.1,1,0.8062324323733074,0.2842236000470456
89.0,3.1,2.4,1,1.2632205064041195,-0.11574299719516004
78.0,3.6,5.2,1,0.43808226106342707,-0.1559185258585721
67.0,3.7,8.1,2,-0.36911893039992466,-0.2799212948457901
57.0,5.2,10.3,2,-1.159214945154566,-0.09226837203024453
49.0,6.4,12.8,2,-1.8521050290218126,0.013130543585626738
44.0,8.7,14.5,2,-2.397811966339693,0.3721059668513791
40.0,13.3,15.4,2,-2.977044610345774,1.223793740446336
40.0,13.9,15.4,2,-3.016277205769258,1.3404690422894974
40.0,13.2,15.6,2,-2.9869418639184904,1.1922604452824126
41.0,12.3,15.4,2,-2.8605351201113343,1.0264422845445667
46.0,9.9,14.6,2,-2.3822515045343784,0.5936276257830051
49.0,10.4,12.9,2,-2.121873674916689,0.7849221834450066
56.0,7.1,9.9,2,-1.3017012895709696,0.3042708596830593
66.0,8.2,8.1,2,-0.714485227271355,0.5980360884744221
60.0,7.2,9.3,2,-1.0544446722637948,0.3484084999077753
48.0,10.9,10.3,2,-1.9920210824353577,1.0421805709482896
57.0,6.8,8.7,2,-1.1323470438041434,0.31556505840535487
53.0,2.9,9.4,2,-1.139348566500901,-0.4735598659210833
75.0,5.2,6.2,1,0.09791641563175112,0.10345641326237819
71.0,7.4,7.7,1,-0.3736939051102854,0.4521807449145
57.0,2.7,9.3,2,-0.9135657001735611,-0.5179784054264381
78.0,5.6,5.9,1,0.24978087481693864,0.1906932066200806
70.0,3.1,7.0,1,-0.08612273426907346,-0.33879369179977303
73.0,1.5,6.5,1,0.21295306247102552,-0.6283871597292134
84.0,4.0,5.4,1,0.702222165142935,-0.107578119798859
79.0,5.4,7.4,1,0.19071009174533457,0.05825323341705693
79.0,15.2,9.5,0,-0.6226671713428638,1.8370320091930397
79.0,18.9,8.9,0,-0.8152934513577901,2.5927919384627245
75.0,20.0,8.7,0,-1.0752711816054101,2.8303545480179166
76.0,20.2,8.6,0,-1.0290088724796236,2.8723974015641685
77.0,15.6,8.0,0,-0.6277957512743869,2.011256369173617
85.0,16.9,6.7,0,-0.1969909318647755,2.319480075430543
88.0,15.8,6.4,0,0.05295501587912226,2.1150286141803423
90.0,13.7,6.0,0,0.325384801205177,1.725054641783068
90.0,13.2,5.7,0,0.3827326599396933,1.6459563408655276
92.0,12.7,5.3,0,0.5505421908031234,1.5671165067166852
92.0,11.3,5.0,0,0.6667389426728659,1.3130052530344023
90.0,8.0,4.9,1,0.788492564849746,0.6831200376517103
95.0,5.0,4.1,1,1.306008775850186,0.13363007704698723
90.0,0.4,4.9,1,1.285438773547212,-0.7947671190283377
96.0,5.4,1.9,1,1.511771757672768,0.3414825188699515
97.0,5.8,2.5,1,1.4874304668225187,0.3801111993653714
97.0,7.3,1.5,1,1.4715290756469626,0.7322365115902557
98.0,4.4,2.2,1,1.6547490498875603,0.12310732618658841
100.0,4.8,1.9,1,1.7554916778774488,0.21323673904079068
100.0,3.2,1.4,1,1.9012019810316503,-0.06767887039915048
100.0,5.4,0.9,1,1.7984391798371189,0.3903490985009326
99.0,3.1,0.8,1,1.9059269741701577,-0.047969899972989595
98.0,3.2,1.3,1,1.8071763283793676,-0.05584992564445289
95.0,3.6,2.6,1,1.5208216445797136,-0.04795670749491982
99.0,12.3,2.4,0,1.1728723551970204,1.6443521027683219
95.0,10.1,3.5,1,1.0218397731804632,1.1616323772840496
89.0,5.6,5.7,1,0.8285570374418602,0.17096180368197922
86.0,6.5,6.9,1,0.5177265338609515,0.282128145795845
77.0,7.1,9.4,1,-0.1870527857781105,0.2737443790650542
69.0,11.0,8.8,0,-0.8017312471632583,1.0915370315877915
48.0,22.7,11.6,0,-2.8704295856953133,3.258226665628395
42.0,22.2,11.2,0,-3.1115947043942764,3.2025277874515514
44.0,16.6,11.1,0,-2.634962141646177,2.113816770350741
48.0,10.3,9.9,2,-1.919916448058612,0.94968009215192
68.0,8.1,5.2,0,-0.36738051656569554,0.748072432930138
79.0,6.5,4.2,1,0.38175997842837367,0.4655565378371897
88.0,7.2,3.2,1,0.878265195241822,0.6360812054693605
90.0,6.7,2.4,1,1.0789467650585136,0.5814161943673103
90.0,7.1,2.6,1,1.036355681966227,0.6471123174060222
87.0,7.3,2.9,1,0.845258627357555,0.6765508258914812
88.0,6.3,2.0,1,1.0357302052368331,0.5335927218449941
75.0,9.7,3.8,0,0.0009041836751900215,1.123570115366843
70.0,2.3,5.0,1,0.13054758772854705,-0.3734866456900284
84.0,4.9,1.6,1,0.9556576420636946,0.29709565191040804
76.0,2.3,4.3,1,0.49480464306854993,-0.3485364223371409
88.0,2.2,1.7,1,1.3284736365122547,-0.2455573901315166
87.0,5.2,3.1,1,0.9661366918631189,0.25609985791701945
77.0,5.5,6.0,1,0.19697979978723817,0.16809623671435553
71.0,9.3,9.5,0,-0.6458546325743294,0.7128658303739478
67.0,10.5,11.0,0,-1.0520772942772256,0.8671313256208
62.0,6.2,12.7,2,-1.1662256819367804,-0.05732157138822607
58.0,2.9,14.4,2,-1.294639897440176,-0.7902082514884827
55.0,4.1,16.7,2,-1.7154848058542962,-0.6871850218317143
49.0,5.5,18.9,2,-2.2945547299238265,-0.5305484606426946
42.0,16.2,18.0,0,-3.278093412364883,1.6248027772244695
50.0,10.0,16.8,2,-2.3650991599000353,0.4685415046801766
50.0,8.7,16.5,2,-2.2554411739342064,0.2338761346384202
55.0,6.3,15.1,2,-1.7278494999273584,-0.16267628955295316
45.0,11.8,14.3,2,-2.532955858689098,0.9841231517346107
46.0,11.3,14.3,2,-2.449140197974228,0.8840011140354764
52.0,9.4,12.6,2,-1.8784664930767052,0.599916605835332
60.0,7.1,10.7,2,-1.1629580426962964,0.24435073560347617
69.0,7.9,9.0,2,-0.6154655236185542,0.47662722720806017
70.0,7.0,8.8,2,-0.48905877981139817,0.3108090664702137
76.0,5.9,7.7,1,-0.020003260575079243,0.14602939282409694
66.0,7.3,9.6,2,-0.77890648021086,0.3323675492842096
60.0,11.8,10.4,0,-1.4456260109653094,1.1764383839933368
62.0,8.8,10.0,2,-1.1143473325040287,0.6114514588313209
72.0,5.8,8.1,1,-0.25082385840562343,0.11397916412277694
76.0,6.1,7.4,1,-0.008426763167960996,0.20305227739024473
80.0,5.0,7.7,1,0.24333295734134358,-0.04055403792664472
75.0,4.4,10.8,1,-0.2278019050994459,-0.330121120899946
68.0,1.9,14.5,2,-0.7262519361863597,-1.019636988620448
59.0,7.3,16.6,2,-1.7120199802600335,-0.07044351755915304
44.0,7.9,17.5,2,-2.592042131257843,0.03522772487622326
42.0,4.6,18.1,2,-2.5278145772491714,-0.6369634308383548
43.0,4.0,18.1,2,-2.4374601506303875,-0.7565313521780163
41.0,22.4,18.9,0,-3.8085808172476905,2.7789468305783576
40.0,17.3,18.7,0,-3.5097895678667435,1.8021867959313798
44.0,12.6,17.5,2,-2.8993641287418024,0.9491842559809897
60.0,13.3,15.5,0,-1.9628259961781063,1.1598976447546425
73.0,14.5,12.7,0,-1.146603108813354,1.524867956314013
78.0,9.7,10.7,0,-0.41277299468267636,0.6978765593201808
84.0,6.7,9.5,1,0.18873708646632423,0.16966880226575015
81.0,4.1,9.7,1,0.18894348690556076,-0.33933372542184737
93.0,6.4,7.2,1,0.8574640889170133,0.2243028083947257
94.0,5.1,7.4,1,0.9771538573865639,-0.04347370995202057
94.0,2.7,7.9,1,1.0929941903889233,-0.5403934461331573
94.0,3.3,7.5,1,1.086633633918701,-0.3995433212432037
95.0,2.9,7.8,1,1.13925649951471,-0.49835059258690523
97.0,4.0,6.9,1,1.2435358246070929,-0.23583775967882617
97.0,5.4,6.2,1,1.2095191701205044,0.07871055162043726
98.0,3.6,5.8,1,1.4112108265395176,-0.2500331503587556
98.0,4.5,6.0,1,1.3359259139276605,-0.08710760911740906
98.0,2.7,6.6,1,1.4043156417682205,-0.47339574921708216
94.0,3.1,7.8,1,1.0750571365115826,-0.45656620580935153
89.0,3.3,10.0,1,0.6255742344843198,-0.5361728678031552
